,NEW_STATUS,F0119,T0186,S1628,AGE_T_x,S0287,T0178,T0080,EARNALL,T0356,T0329,T0330,T0332,T0333,T0336,T0155,T0157,T0182,T0184,T0159,T0165,T0174,TOTEXPER_x
1016,1,1.0,0,0.0,0,0.0,1.0,1.0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,3
1017,1,0.0,0,0.0,0,1.0,,0.0,1,2,1,1,1,0,1,1,1,0,0,1,0,1,22
1018,1,1.0,0,0.0,1,0.0,0.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4
1019,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,0,0,1,1,1,19
1020,1,1.0,0,0.0,0,0.0,1.0,1.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,37
1021,1,0.0,1,1.0,0,,1.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,26
1022,1,1.0,1,1.0,0,1.0,,1.0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,23
1023,1,,0,,0,0.0,1.0,1.0,0,2,0,0,1,0,0,1,1,0,1,1,1,0,23
1024,1,1.0,0,0.0,0,0.0,1.0,0.0,0,2,0,0,1,1,1,1,1,0,1,1,1,0,19
1025,1,1.0,0,1.0,0,1.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,20
1026,1,1.0,0,1.0,1,0.0,,0.0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,4
1027,1,1.0,0,0.0,0,1.0,,1.0,0,2,0,0,0,0,0,1,1,0,1,1,0,1,40
1028,1,0.0,0,0.0,0,0.0,1.0,0.0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,40
1029,1,1.0,0,1.0,0,1.0,1.0,0.0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,24
1030,1,1.0,0,0.0,0,0.0,,0.0,1,2,1,1,0,0,1,1,1,0,1,1,0,0,9
1031,1,1.0,0,,0,1.0,1.0,0.0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,20
1032,1,1.0,0,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
1033,1,1.0,0,1.0,0,1.0,,1.0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,37
1034,1,0.0,1,1.0,1,1.0,1.0,0.0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,6
1035,1,1.0,0,0.0,0,1.0,1.0,1.0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,33
1036,1,1.0,1,1.0,1,,1.0,0.0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,8
1037,1,0.0,0,0.0,0,0.0,0.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,32
1038,1,1.0,0,0.0,1,0.0,,0.0,1,2,1,1,1,1,1,1,1,0,0,0,0,0,1
1039,1,0.0,0,0.0,1,0.0,0.0,0.0,1,2,1,1,1,1,1,0,1,0,0,0,0,1,8
1040,1,1.0,1,0.0,1,0.0,0.0,1.0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,3
1041,1,1.0,0,1.0,0,1.0,,0.0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,10
1042,1,0.0,0,,0,0.0,1.0,1.0,1,2,1,1,0,1,1,1,1,0,0,0,0,0,3
1043,1,1.0,0,1.0,0,0.0,1.0,1.0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,30
1044,1,0.0,0,0.0,0,0.0,0.0,1.0,1,2,0,0,1,1,0,0,1,0,0,0,0,0,16
1045,1,1.0,0,0.0,0,1.0,,1.0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,30
1046,1,1.0,0,1.0,1,1.0,1.0,0.0,1,2,1,1,1,1,0,0,1,0,1,1,1,1,3
1047,1,,0,1.0,0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,30
1048,1,1.0,0,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,1,1,1,0,1,0,1,1,12
1049,1,0.0,0,1.0,1,0.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,13
1050,1,0.0,0,0.0,1,0.0,,0.0,1,2,0,1,1,1,1,0,1,0,0,0,1,0,2
1051,1,1.0,0,0.0,1,0.0,1.0,0.0,1,2,0,0,0,0,1,0,1,1,0,1,1,1,2
1052,1,0.0,1,1.0,0,0.0,1.0,1.0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,7
1053,1,0.0,0,,1,1.0,0.0,1.0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,7
1054,1,,0,1.0,0,1.0,1.0,0.0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,13
1055,1,1.0,0,0.0,0,1.0,1.0,1.0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,34
1056,1,1.0,0,0.0,1,0.0,,0.0,0,2,1,1,1,1,1,0,1,1,0,1,1,0,3
1057,1,0.0,0,,1,1.0,,1.0,1,2,1,1,1,0,1,1,1,0,0,1,1,0,11
1058,1,1.0,0,0.0,1,1.0,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1059,1,,1,1.0,0,0.0,0.0,1.0,0,2,1,1,1,1,1,0,1,0,0,1,1,1,30
1060,1,1.0,0,0.0,0,1.0,1.0,0.0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,22
1061,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20
1062,1,0.0,0,1.0,1,1.0,1.0,0.0,1,2,1,1,0,0,0,1,1,0,0,0,1,0,3
1063,1,0.0,0,1.0,0,0.0,0.0,0.0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,26
1064,1,1.0,0,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,1,1,1,0,1,0,1,1,34
1065,1,1.0,1,1.0,0,1.0,,1.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,31
1066,1,0.0,0,1.0,0,1.0,0.0,1.0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,32
1067,1,1.0,0,0.0,0,0.0,,0.0,0,2,1,1,0,0,0,0,1,0,1,1,1,1,31
1068,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,19
1069,1,0.0,1,,1,,1.0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,10
1070,1,,0,1.0,0,1.0,0.0,1.0,0,2,1,1,0,0,0,1,1,0,0,0,1,1,39
1071,1,1.0,1,,1,,,1.0,0,2,0,0,0,0,0,0,1,0,1,1,1,1,7
1072,1,1.0,1,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,0,1,1,1,40
1073,1,0.0,0,1.0,0,0.0,1.0,1.0,1,2,1,0,1,1,1,1,0,0,1,0,1,0,30
1074,1,,0,0.0,0,0.0,,1.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,32
1075,1,0.0,1,1.0,1,0.0,1.0,0.0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,3
1076,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,1,0,1,1,1,25
1077,1,1.0,0,1.0,0,0.0,,0.0,1,2,1,0,0,0,0,0,1,0,1,1,1,1,2
1078,1,1.0,0,1.0,0,0.0,,0.0,1,2,1,0,1,0,0,0,1,0,1,0,1,1,12
1079,1,0.0,0,1.0,0,0.0,1.0,0.0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,21
1080,1,0.0,0,1.0,0,0.0,,1.0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,21
1081,1,1.0,0,1.0,1,1.0,0.0,0.0,1,2,1,1,1,1,0,0,1,0,0,0,0,0,2
1082,1,1.0,0,,1,1.0,1.0,0.0,1,2,1,1,0,0,1,0,1,0,1,0,0,1,1
1083,1,1.0,0,,0,0.0,0.0,1.0,0,2,0,0,0,0,1,0,1,0,0,1,1,1,16
1084,1,1.0,1,0.0,0,0.0,1.0,1.0,0,2,0,0,1,0,1,1,1,0,1,1,1,1,10
1085,1,0.0,0,,0,,1.0,0.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,16
1086,1,0.0,0,1.0,0,1.0,,1.0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,25
1087,1,1.0,0,0.0,0,,1.0,0.0,0,2,1,1,0,0,0,1,1,0,1,0,0,0,23
1088,1,1.0,0,1.0,1,0.0,1.0,0.0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1
1089,1,1.0,0,1.0,1,0.0,1.0,0.0,1,2,1,0,1,0,0,0,1,0,0,0,1,1,5
1090,1,0.0,0,1.0,0,0.0,,1.0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,35
1091,1,1.0,1,1.0,0,0.0,1.0,0.0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,20
1092,1,0.0,0,1.0,0,,1.0,1.0,0,2,0,0,1,0,0,0,1,0,1,1,0,1,11
1093,1,1.0,0,1.0,0,1.0,,0.0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,34
1094,1,1.0,0,1.0,0,1.0,,1.0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,33
1095,1,1.0,0,1.0,1,0.0,1.0,1.0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,5
1096,1,1.0,0,1.0,0,,,0.0,0,2,0,1,1,0,1,1,1,1,0,0,1,1,30
1097,1,,0,1.0,0,0.0,,1.0,1,2,0,0,1,0,1,0,1,0,0,1,1,0,6
1098,1,1.0,0,1.0,0,1.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,32
1099,1,1.0,1,1.0,0,0.0,1.0,0.0,0,2,0,1,0,1,1,1,1,0,0,1,0,0,19
1100,1,1.0,0,1.0,0,1.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,0,1,1,1,37
1101,1,,0,,0,1.0,,0.0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,9
1102,1,,0,,1,1.0,,0.0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,3
1103,1,1.0,0,0.0,0,,1.0,1.0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,30
1104,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,0,1,0,1,1,1,1,1,1,0,0,0,25
1105,1,0.0,0,1.0,0,0.0,,1.0,1,2,1,1,0,1,0,1,1,0,0,0,0,0,25
1106,1,1.0,0,,0,0.0,,0.0,1,2,0,0,1,0,0,0,1,0,1,0,1,0,1
1107,1,1.0,0,1.0,0,1.0,,1.0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,31
1108,1,0.0,1,0.0,1,1.0,1.0,0.0,1,2,1,1,1,0,0,1,1,0,1,1,1,1,2
1109,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,1,1,1,0,0,0,1,0,1,0,1,0,34
1110,1,,0,1.0,0,1.0,1.0,1.0,0,2,0,0,0,0,1,1,1,1,0,1,1,0,41
1111,1,1.0,0,0.0,1,1.0,0.0,0.0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1
1112,1,1.0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,31
1113,1,0.0,0,0.0,0,0.0,,1.0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,36
1114,1,1.0,0,1.0,1,,1.0,1.0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,9
1115,1,1.0,0,1.0,0,,1.0,0.0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,18
1116,1,1.0,0,1.0,0,1.0,,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,32
1117,1,1.0,0,1.0,0,1.0,1.0,1.0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,32
1118,1,1.0,1,1.0,0,1.0,1.0,1.0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,14
1119,1,0.0,0,0.0,0,0.0,1.0,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,34
1120,1,1.0,0,0.0,0,0.0,,1.0,0,2,0,0,1,0,1,1,1,0,1,1,1,0,26
1121,1,0.0,0,1.0,0,0.0,1.0,1.0,0,2,1,1,0,1,0,0,1,1,1,1,1,0,31
1122,1,0.0,1,1.0,0,0.0,,1.0,0,2,0,0,0,0,1,0,1,0,0,1,1,1,32
1123,1,1.0,0,1.0,1,0.0,1.0,0.0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,15
1124,1,1.0,0,1.0,0,,,1.0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,36
1125,1,1.0,0,1.0,0,1.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,27
1126,1,1.0,0,,0,0.0,,0.0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,19
1127,1,1.0,0,1.0,0,0.0,,0.0,1,2,1,1,1,1,0,0,1,0,1,1,0,0,10
1128,1,0.0,0,1.0,0,,0.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,4
1129,1,1.0,0,0.0,0,0.0,1.0,0.0,1,2,1,0,1,0,1,1,1,1,0,1,1,1,27
1130,1,1.0,0,1.0,0,1.0,,1.0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,40
1131,1,1.0,0,1.0,1,0.0,0.0,0.0,1,2,1,1,1,1,1,0,1,0,0,1,1,1,3
1132,1,1.0,0,1.0,0,0.0,1.0,0.0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,29
1133,1,0.0,0,1.0,0,0.0,1.0,1.0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,23
1134,1,1.0,0,1.0,0,0.0,,1.0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,29
1135,1,0.0,0,0.0,1,,1.0,0.0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1
1136,1,0.0,0,0.0,0,1.0,1.0,0.0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,33
1137,1,,0,1.0,0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,31
1138,1,1.0,0,,0,0.0,,1.0,0,2,0,0,1,0,0,1,1,0,0,1,1,0,27
1139,1,0.0,0,,0,0.0,,1.0,1,2,1,1,1,0,0,1,1,0,0,1,1,1,31
1140,1,1.0,0,,0,1.0,1.0,1.0,0,2,0,0,1,0,1,0,1,1,1,1,1,1,22
1141,1,0.0,1,0.0,1,1.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2
1142,1,1.0,0,0.0,1,0.0,,1.0,1,2,0,0,0,0,1,1,1,0,0,0,1,0,8
1143,1,0.0,0,1.0,0,0.0,,0.0,1,2,0,0,0,0,1,1,1,0,0,0,0,0,8
1144,1,1.0,0,1.0,0,0.0,,0.0,1,2,1,0,1,0,0,0,1,1,1,0,0,0,18
1145,1,1.0,0,0.0,0,0.0,1.0,0.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,6
1146,1,1.0,0,,0,,1.0,,0,2,1,1,1,0,1,0,1,0,1,1,1,0,10
1147,1,0.0,1,,1,0.0,1.0,0.0,1,2,1,1,1,1,1,0,1,1,0,1,0,0,6
1148,1,0.0,1,1.0,1,1.0,1.0,1.0,1,2,1,0,0,0,0,1,1,0,0,1,1,1,5
1149,1,,0,1.0,1,1.0,1.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,5
1150,1,0.0,0,,0,0.0,0.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,30
1151,1,1.0,0,1.0,1,0.0,0.0,,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1
1152,1,0.0,0,1.0,0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,4
1153,1,1.0,0,1.0,0,0.0,1.0,1.0,1,2,0,0,1,0,0,1,1,0,1,0,1,1,32
1154,1,0.0,0,0.0,0,0.0,,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,19
1155,1,1.0,1,1.0,0,0.0,0.0,1.0,0,2,0,0,0,0,1,1,1,0,1,0,0,1,34
1156,1,1.0,0,1.0,1,0.0,,0.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,8
1157,1,,0,1.0,0,1.0,,1.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,22
1158,1,1.0,0,0.0,0,0.0,1.0,0.0,1,2,0,0,0,0,0,1,1,0,0,1,1,0,23
1159,1,1.0,0,1.0,0,0.0,,1.0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,28
1160,1,1.0,0,1.0,1,0.0,1.0,1.0,1,2,0,0,0,0,0,0,1,1,1,0,1,0,11
1161,1,0.0,0,0.0,0,0.0,0.0,1.0,0,2,1,1,1,0,0,0,1,0,0,0,1,0,32
1162,1,,1,0.0,0,0.0,,1.0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,38
1163,1,1.0,0,1.0,0,0.0,0.0,1.0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,29
1164,1,,0,0.0,1,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2
1165,1,0.0,0,0.0,0,1.0,,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,24
1166,1,0.0,0,1.0,0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,31
1167,1,,0,1.0,1,0.0,1.0,1.0,0,2,1,1,1,1,0,1,1,0,1,0,1,1,1
1168,1,1.0,0,1.0,0,1.0,0.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,34
1169,1,1.0,0,,0,0.0,0.0,0.0,1,2,0,0,0,0,1,0,1,0,0,0,1,0,29
1170,1,1.0,0,1.0,1,1.0,1.0,0.0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,1
1171,1,1.0,0,0.0,0,0.0,1.0,0.0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,33
1172,1,0.0,0,1.0,0,1.0,,1.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,32
1173,1,0.0,0,1.0,0,1.0,0.0,1.0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,17
1174,1,0.0,0,1.0,0,1.0,1.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,35
1175,1,1.0,0,0.0,0,1.0,1.0,0.0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,34
1176,1,0.0,0,1.0,0,0.0,1.0,0.0,1,2,0,0,1,0,1,1,1,0,0,1,1,1,5
1177,1,0.0,0,1.0,1,0.0,,1.0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,13
1178,1,1.0,0,1.0,1,1.0,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5
1179,1,0.0,0,0.0,1,0.0,1.0,0.0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,3
1180,1,0.0,0,0.0,0,1.0,1.0,1.0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,14
1181,1,1.0,0,1.0,1,1.0,1.0,1.0,1,2,0,0,1,0,0,0,1,0,0,1,1,0,7
1182,1,1.0,0,0.0,0,0.0,1.0,1.0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,27
1183,1,0.0,0,1.0,1,0.0,,1.0,0,2,1,1,1,0,0,1,1,0,0,1,1,0,9
1184,1,0.0,0,1.0,0,1.0,1.0,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,17
1185,1,,0,1.0,0,1.0,,1.0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,32
1186,1,,0,1.0,0,1.0,0.0,1.0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,32
1187,1,0.0,0,1.0,0,1.0,,1.0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,30
1188,1,0.0,0,,0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,28
1189,1,1.0,0,0.0,1,,0.0,0.0,1,2,1,1,1,1,1,0,1,0,0,0,1,0,12
1190,1,,0,1.0,1,0.0,1.0,0.0,1,2,0,0,0,0,1,0,1,0,1,1,0,0,8
1191,1,1.0,0,1.0,0,0.0,1.0,1.0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1
1192,1,1.0,1,,0,1.0,1.0,1.0,0,2,1,1,1,0,0,0,1,0,0,0,0,0,17
1193,1,1.0,0,,0,0.0,1.0,1.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,44
1194,1,1.0,0,1.0,0,0.0,1.0,0.0,1,2,1,0,0,0,0,0,0,1,0,1,1,1,18
1195,1,0.0,0,1.0,1,0.0,1.0,1.0,1,2,1,1,1,0,0,0,1,0,0,1,1,1,8
1196,1,,0,,1,0.0,1.0,1.0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,6
1197,1,1.0,1,0.0,1,1.0,,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
1198,1,1.0,0,1.0,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6
1199,1,1.0,1,1.0,0,0.0,,1.0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,33
1200,1,1.0,0,1.0,0,0.0,1.0,0.0,0,2,0,0,0,0,0,1,1,0,0,1,1,0,30
1201,1,1.0,0,1.0,1,0.0,1.0,0.0,1,2,0,0,1,0,1,1,1,1,0,1,1,0,10
1202,1,0.0,0,,0,1.0,1.0,1.0,0,2,1,1,0,0,0,1,1,0,1,1,1,0,20
1203,1,1.0,0,1.0,0,1.0,1.0,1.0,1,2,1,0,0,0,1,0,1,1,1,1,1,1,16
1204,1,1.0,0,1.0,0,1.0,1.0,,0,1,1,1,1,0,1,1,1,0,1,1,1,0,17
1205,1,1.0,0,1.0,1,0.0,,1.0,0,2,0,0,0,0,1,1,1,0,1,1,1,1,11
1206,1,1.0,0,1.0,0,1.0,,1.0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,30
1207,1,1.0,0,1.0,0,1.0,1.0,0.0,0,2,1,1,1,0,0,1,1,0,0,1,0,1,26
1208,1,,0,0.0,0,1.0,,0.0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,20
1209,1,,0,1.0,1,1.0,1.0,1.0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,13
1210,1,1.0,0,,1,1.0,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
1211,1,1.0,0,1.0,0,1.0,,1.0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,13
1212,1,0.0,0,1.0,0,0.0,1.0,0.0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,29
1213,1,0.0,0,,1,1.0,1.0,1.0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,14
1214,1,1.0,0,0.0,0,1.0,1.0,0.0,0,2,0,0,1,0,0,0,1,0,0,1,1,0,26
1215,1,1.0,0,0.0,0,1.0,1.0,1.0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,30
1216,1,1.0,0,,1,0.0,1.0,0.0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1
1217,1,1.0,0,0.0,0,0.0,0.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,24
1218,1,1.0,1,0.0,1,0.0,,0.0,1,2,1,1,1,0,0,0,1,0,1,1,0,0,6
1219,1,,0,1.0,0,1.0,,1.0,0,2,1,1,1,0,0,0,1,0,1,0,1,1,20
1220,1,1.0,0,0.0,1,0.0,,0.0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,13
1221,1,1.0,1,,0,0.0,1.0,0.0,1,2,0,0,0,0,0,1,1,0,1,0,1,1,14
1222,1,,0,0.0,0,0.0,1.0,1.0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,15
1223,1,1.0,0,0.0,0,1.0,1.0,0.0,0,2,1,1,1,1,1,0,1,0,1,1,0,1,15
1224,1,1.0,0,1.0,0,1.0,1.0,0.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,34
1225,1,1.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,28
1226,1,1.0,0,0.0,1,0.0,0.0,0.0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,9
1227,1,1.0,0,0.0,0,0.0,1.0,0.0,1,2,0,0,0,0,1,1,1,0,0,1,1,1,30
1228,1,,0,0.0,1,0.0,1.0,,1,2,0,0,1,0,0,0,1,0,0,0,1,0,11
1229,1,0.0,0,0.0,1,0.0,,1.0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,14
1230,1,1.0,0,1.0,0,1.0,,0.0,1,2,1,1,0,0,0,1,1,0,0,1,0,1,11
1231,1,1.0,1,1.0,1,1.0,1.0,1.0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,7
1232,1,1.0,0,1.0,0,1.0,,1.0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,34
1233,1,0.0,0,0.0,0,0.0,,1.0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,32
1234,1,1.0,0,1.0,0,1.0,1.0,1.0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,22
1235,1,1.0,0,1.0,1,1.0,,1.0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,10
1236,1,,1,,1,,1.0,0.0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,6
1237,1,0.0,0,,1,0.0,1.0,0.0,1,2,0,0,1,0,1,1,1,0,0,0,1,1,2
1238,1,0.0,0,1.0,0,1.0,,1.0,0,2,1,1,0,0,0,1,1,0,1,1,1,0,25
1239,1,1.0,0,1.0,1,1.0,1.0,0.0,1,2,0,0,1,1,0,0,1,0,1,0,1,0,7
1240,1,1.0,0,1.0,1,0.0,1.0,0.0,1,2,0,0,1,0,0,0,1,0,0,1,1,1,1
1241,1,0.0,0,1.0,0,1.0,1.0,1.0,0,2,0,0,1,0,0,1,1,0,0,1,1,1,25
1242,1,1.0,0,1.0,0,1.0,,1.0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,29
1243,1,,0,0.0,1,0.0,,0.0,1,2,0,0,1,1,1,1,1,0,1,1,1,0,3
1244,1,1.0,0,0.0,0,0.0,1.0,0.0,1,2,0,0,1,0,1,0,1,1,0,0,0,1,29
1245,1,1.0,0,0.0,1,0.0,,0.0,1,2,0,0,0,0,0,1,1,1,1,0,1,0,1
1246,1,0.0,0,1.0,0,1.0,0.0,1.0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,37
1247,1,0.0,0,1.0,0,0.0,,0.0,1,2,0,0,0,0,1,0,1,0,1,0,0,0,24
1248,1,0.0,0,1.0,1,0.0,,1.0,1,2,0,0,0,0,1,1,1,1,0,1,0,0,7
1249,1,1.0,0,1.0,1,1.0,0.0,0.0,1,2,0,0,1,0,1,1,1,0,0,0,1,1,4
1250,1,1.0,0,1.0,0,0.0,,1.0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,36
1251,1,1.0,0,1.0,0,1.0,,1.0,0,2,1,0,1,0,1,0,1,0,1,1,1,1,22
1252,1,1.0,0,1.0,0,1.0,1.0,1.0,1,2,1,1,0,1,1,0,1,0,0,0,1,0,33
1253,1,0.0,0,,0,,,0.0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,4
1254,1,0.0,0,,0,,0.0,0.0,0,2,1,1,1,1,0,0,1,0,0,1,1,1,31
1255,1,1.0,0,0.0,0,0.0,,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,26
1256,1,,0,1.0,1,,0.0,0.0,1,2,1,1,1,1,0,1,1,0,0,0,1,0,4
1257,1,0.0,0,1.0,1,0.0,,1.0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,11
1258,1,1.0,0,1.0,1,0.0,,1.0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,5
1259,1,1.0,0,,1,0.0,0.0,1.0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,9
